"","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes"
"856",306,"3","0-10 cm",2021,"Fall","Corn-Corn-Corn","Clover",0.211409396,NA,164.5558,6.58,4.37908,76.803043,23.452887,45.262238,26.524712,168.720175,14.529881,NA,NA,881,6.399856122,0.997392553,383.5168524,0.943784359,287,4.592135333,0.977687578,44.81808361,0.811405559,0.0076,266,4.546934514,0.9771388,43.74223575,0.81435256,0.2584,264,4.523436783,0.97649992,42.55304663,0.811240687,0.6486,289,4.612823419,0.978368199,46.22823661,0.814062137,10.29,1.09,5.185024,6.463184,NA,4.94,83.72,13.72,50.39,62.81,NA,NA,11.5847,4.232,15.8167,12.252,75.884,970.952,44.404,47.884,2.112,150.136,0.328,0.384,19.916,8.1,0.332,35.6,76.8,11.05092976,59.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high xyl, high POC, high no-n, high inorg. n,"
"857",306,"3","10-20 cm",2021,"Fall","Corn-Corn-Corn","Clover",0.189555126,NA,126.1933,6.735,2.997436,22.885385,5.733152,27.312638,14.211067,160.718712,5.08251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,0.53,1.97904,3.321936,NA,1.52,84.96,15.52,47.23,79.28,NA,NA,3.2766,2.4548,5.7314,8.92,52.308,682.404,29.608,30.54,0.36,149.828,0.196,0.408,13.568,6.196,0.24,31.924,49.79,3.37763583,52.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"858",306,"3","20-30 cm",2021,"Fall","Corn-Corn-Corn","Clover",0.205949657,NA,NA,6.68,2.720386,16.656123,5.350129,9.627868,9.405387,136.052633,4.457977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1252,2.4151,3.5403,11.112,45.36,909.784,51.228,15.864,0,144.38,0.176,0.416,16.424,7.752,0.24,51.968,36.03,10.45984969,26.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"859",307,"3","0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat",0.20657277,NA,126.7826,6.66,4.756576,63.966709,20.774898,47.933406,25.733642,183.665854,9.910599,NA,NA,1040,6.581882488,0.997865392,468.4700019,0.947445694,394,4.881265783,0.983882752,62.04533089,0.816763583,0.0034,350,4.824441576,0.98346544,60.47938379,0.823574023,0.1162,344,4.797969405,0.98278024,58.07281867,0.821479845,0.526,411,4.920630971,0.984429813,64.22530256,0.817571615,8.47,0.94,4.4603516,5.711472,NA,3.32,84.24,15.88,52.66,67.43,NA,NA,9.6477,6.9459,16.5936,12.26,70.032,860.584,41.12,42.036,1.156,146.484,0.28,0.388,16.964,6.312,0.304,32.56,72.49,9.240075379,61.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,"
"860",307,"3","10-20 cm",2021,"Fall","Corn-Corn-Corn","Wheat",0.188255613,NA,119.9258,6.82,2.484708,21.080969,4.533178,13.385096,9.56067,137.634308,3.085833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98,0.52,0.85374,2.681784,NA,2.11,85.68,14.2,21.45,67.38,NA,NA,1.7417,3.1483,4.89,10.064,46.1,687.412,28.592,30.648,0.328,153.208,0.192,0.408,13.784,5.264,0.284,31.192,45.5,14.06307235,47.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"861",307,"3","20-30 cm",2021,"Fall","Corn-Corn-Corn","Wheat",0.195255474,NA,NA,6.74,2.494693,12.556546,4.542325,4.82179,6.01633,114.845064,3.48829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5541,2.1835,2.7376,13.532,46.48,951.296,52.436,17.308,0,161.324,0.172,0.4,18.46,7.2,0.18,57.848,24.58,6.061610899,29.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"862",308,"3","0-10 cm",2021,"Fall","Corn-Corn-Corn","SHM",0.217755444,NA,144.6918,6.645,2.85139,54.395704,21.552989,38.448031,22.588794,178.932094,5.948214,NA,NA,724,6.233140467,0.997166733,352.9494181,0.946596497,413,4.778256898,0.979893818,49.7359479,0.793276081,0.0058,363,4.719631184,0.980338,50.85952599,0.800697088,0.1204,339,4.668801955,0.97909008,47.82419062,0.801373476,0.5612,420,4.805438863,0.980869314,52.27204058,0.795568911,9.3,1.04,4.3732036,6.481712,NA,3.36,83.96,15.2,47.02,69.7,NA,NA,10.0596,6.3984,16.458,17.1,91.824,962.804,49.148,46.888,1.544,153.116,0.332,0.348,18.408,7.3,0.324,35.568,77.64,6.714698221,58.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,"
"863",308,"3","10-20 cm",2021,"Fall","Corn-Corn-Corn","SHM",0.184060721,NA,47.2679,6.85,1.706994,18.14191,5.840284,17.547442,9.374029,165.337256,2.55831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09,0.52,1.8430168,3.024384,NA,1.08,84.48,16.56,45.06,73.95,NA,NA,2.0636,3.013,5.0766,12.732,50.16,714.928,29.596,31.26,0.376,155.112,0.216,0.412,13.696,6.264,0.216,31.292,52.44,18.52507455,40.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"864",308,"3","20-30 cm",2021,"Fall","Corn-Corn-Corn","SHM",0.2,NA,NA,6.84,6.581451,16.80064,4.928388,8.109505,10.191209,142.82034,5.673844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5662,2.7817,3.3479,13.756,42.952,916.08,48.944,18.828,0,150.764,0.196,0.38,17,7.752,0.212,50.984,31.25,0,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"865",309,"3","0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat-Clover",0.220400729,NA,97.3673,6.62,4.690489,86.052765,22.527726,44.456543,28.479967,191.321578,11.134092,NA,NA,1287,6.828473209,0.998386588,619.8044507,0.953688157,338,4.592840522,0.97739812,44.24410658,0.788735072,0.0028,290,4.495062473,0.97587128,41.44438661,0.792796627,0.131,294,4.537073867,0.97698912,43.45770349,0.798277503,0.5864,332,4.613875351,0.97787022,45.18797689,0.794792089,10.03,1.08,5.1354064,6.41604,NA,4.04,84.2,14.56,51.2,63.97,NA,NA,9.7125,2.7816,12.4941,15.8,76.952,1033.56,50.36,44.116,1.516,154.864,0.328,0.324,17.472,7.816,0.308,38.632,80.17,6.189488137,55.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high POC, high no-n,"
"866",309,"3","10-20 cm",2021,"Fall","Corn-Corn-Corn","Wheat-Clover",0.186963979,NA,138.8946,6.86,2.635796,18.914259,4.831781,13.863208,11.048937,165.994126,4.057538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,0.53,1.5683332,3.596472,NA,1.37,86.04,13.88,38.44,88.15,NA,NA,2.1592,2.8156,4.9748,11.512,45.068,720.264,31.78,31.732,0.332,155.24,0.212,0.412,14.916,7.148,0.244,31.884,44.52,2.266397162,54.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"867",309,"3","20-30 cm",2021,"Fall","Corn-Corn-Corn","Wheat-Clover",0.192546584,NA,NA,6.8,2.982357,13.285974,4.032674,1.576514,7.832688,131.521605,4.571406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0914,3.0357,4.1271,13.056,44.188,1033.976,64.76,15.62,0,149.82,0.2,0.404,18.756,8.748,0.26,62.392,29.72,0,43.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"868",310,"3","0-10 cm",2021,"Fall","Corn-Corn-Corn","No cover",0.211180124,NA,88.2482,6.62,2.741514,69.797119,19.895238,44.353561,17.654432,182.063744,6.849814,NA,NA,1243,6.750283004,0.998101573,526.7517601,0.9473705,311,4.858178544,0.985830498,70.57411102,0.846403105,0.0042,270,4.740535857,0.98447696,64.42037127,0.846762872,0.1384,262,4.75319427,0.9847652,65.63919448,0.853609949,0.6016,309,4.843826449,0.98554112,69.16165014,0.84485228,9.77,1.1,4.4123292,6.65588,NA,2.85,86.44,13.4,45.16,68.13,NA,NA,12.5955,7.0476,19.6431,13.956,66.144,982.176,48.008,46.752,2.56,153.528,0.324,0.36,16.648,8.592,0.344,34.788,76.97,22.16957582,55.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,"
"869",310,"3","10-20 cm",2021,"Fall","Corn-Corn-Corn","No cover",0.182370821,NA,153.8904,6.83,2.54106,23.285277,5.637954,12.306833,11.003784,168.897493,4.076452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28,0.57,1.5794632,3.868928,NA,2.82,86.36,13.08,36.9,90.4,NA,NA,2.0524,3.1937,5.2461,10.912,46.844,747.088,31.948,36,0.344,162.804,0.232,0.404,15.116,6.424,0.312,34.904,44.15,0.894000377,30.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"870",310,"3","20-30 cm",2021,"Fall","Corn-Corn-Corn","No cover",0.213143872,NA,NA,6.73,2.808539,12.127345,3.758324,1.167507,7.069419,79.162874,3.418813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1373,2.9736,4.1109,12.232,43.392,1005.72,62.24,22.608,0,163.776,0.224,0.484,18.556,9.348,0.228,61.408,33.72,16.78959775,27.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"871",311,"3","0-10 cm",2021,"Fall","Corn-Cotton-Soybean","SHM",0.218074656,NA,229.3021,6.19,2.665827,47.138443,14.186237,39.899911,16.291206,146.315609,5.390217,NA,NA,1462,6.90623927,0.998333122,599.9240166,0.947675033,304,4.459037844,0.971785494,35.44276078,0.779957362,0.005,262,4.396027891,0.97253728,36.41299915,0.789467657,0.1024,259,4.383731774,0.97122952,34.75784902,0.788891023,0.5396,302,4.473736265,0.97354984,37.80695466,0.783432877,9.24,1.03,3.0762284,6.649856,NA,2.21,87.04,12.4,33.29,71.97,NA,NA,13.6172,6.5791,20.1963,11.724,69.836,921.232,41.416,42.824,1.192,144.248,0.304,0.332,12.536,8.168,0.3,29.38,66.25,11.96999213,60.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high no-n, high nh-n, high inorg. n,"
"872",311,"3","10-20 cm",2021,"Fall","Corn-Cotton-Soybean","SHM",0.200927357,NA,132.2943,6.585,2.119438,18.275775,4.288684,19.838579,11.556572,135.173377,3.222807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,0.55,1.942722,3.24008,NA,2.22,80.2,14.08,45.5,75.88,NA,NA,3.3003,2.2289,5.5292,10.82,42.456,755.628,26.14,32.564,0.304,156.26,0.228,0.384,12.004,7.644,0.224,31.044,46.65,19.32597937,53.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"873",311,"3","20-30 cm",2021,"Fall","Corn-Cotton-Soybean","SHM",0.203152364,NA,NA,6.73,2.508382,11.486848,4.673786,1.270368,6.538163,86.339251,3.447967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9941,3.3236,4.3177,17.968,40.816,831.224,35.108,19.404,0,162.876,0.196,0.392,17.404,9.14,0.164,44.924,31.93,0.989193834,20.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"874",312,"3","0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.2208,NA,187.2466,6.42,3.144022,65.814434,20.56671,62.391498,43.596449,178.42443,7.163668,NA,NA,1392,6.886207671,0.998445808,643.421013,0.95133117,316,4.60841976,0.976555791,42.65445598,0.800664726,0.0038,269,4.49447906,0.97473416,39.57913135,0.803344222,0.1838,265,4.494362622,0.97477816,39.64817793,0.80548033,0.5744,314,4.570291666,0.976141361,41.91353995,0.794917251,11.07,1.16,4.319208,5.7096,NA,12.05,72,14.92,39.02,51.58,NA,NA,14.1262,3.6564,17.7826,17.148,69.044,921.184,42.392,48.888,1.876,144.884,0.336,0.34,13.776,9.88,0.308,25.568,79.57,19.31198396,66.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag, high lap, high no-n, high inorg. n,"
"875",312,"3","10-20 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.224528302,NA,68.9407,6.61,2.1069,22.525094,6.169711,26.254541,9.218093,124.665049,3.351851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0.63,1.5519504,3.032064,NA,3.54,78.96,16.28,30.43,59.45,NA,NA,3.5582,3.3517,6.9099,12,51.964,721.272,30.744,36.148,0.344,144.416,0.24,0.368,12.1,7.752,0.228,25.82,54.46,3.978613304,41.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"876",312,"3","20-30 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.216905901,NA,NA,6.585,2.601959,10.69963,4.904716,1.419804,6.534586,66.783476,3.444107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2201,2.6689,3.889,17.012,47.424,843.3,41.32,13.516,0,150.588,0.188,0.356,18.408,8.584,0.12,49.876,34.3,26.74354641,13.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,"
"877",313,"3","0-10 cm",2021,"Fall","Corn-Cotton-Soybean","No cover",0.228007181,NA,36.0299,6.515,4.934566,81.548028,22.786405,49.264644,26.273267,210.155036,8.986227,NA,NA,1204,6.705456028,0.997955561,489.1317264,0.945308548,278,4.702560571,0.979634572,49.10282165,0.835621389,4e-04,234,4.564312582,0.97749552,44.43559682,0.836671662,0.0958,227,4.546351216,0.97738888,44.22602684,0.838044812,0.4618,272,4.664886508,0.97867336,46.88971165,0.832153268,9.79,1.05,1.935084,5.202048,NA,2.92,72.96,20.96,19.77,53.14,NA,NA,10.2395,4.0568,14.2963,13.608,65.176,945.528,41.748,42.82,1.256,137.8,0.288,0.284,12.884,5.42,0.28,31.504,69.33,9.683142219,59.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,"
"878",313,"3","10-20 cm",2021,"Fall","Corn-Cotton-Soybean","No cover",0.194331984,NA,59.8104,6.745,3.98158,49.500984,9.689355,20.973625,14.061315,165.170576,5.414402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,0.55,1.149184,2.81388,NA,1.34,78.6,16.56,26.06,63.81,NA,NA,2.9183,2.4317,5.35,9.024,45.68,697.776,27.996,31.616,0.292,146.072,0.176,0.28,11.876,4.992,0.224,29.368,46.37,15.32329225,46.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"879",313,"3","20-30 cm",2021,"Fall","Corn-Cotton-Soybean","No cover",0.209829868,NA,NA,6.68,3.065352,12.92151,4.042409,6.943954,6.666147,97.740214,3.965744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2307,2.7198,3.9505,11.94,43.384,854.724,45.648,17.632,0,149.316,0.132,0.328,16.6,5.712,0.116,53.428,29.21,0.485359091,19.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"880",314,"3","0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Clover",0.209745763,NA,61.0834,6.56,3.265049,54.723993,11.957819,25.540558,22.604075,154.757802,5.66196,NA,NA,930,6.456554165,0.997504014,400.6432658,0.944605677,270,4.859605232,0.985367463,68.34084664,0.868031254,6e-04,233,4.762196134,0.98443528,64.24786312,0.873630992,0.166,226,4.766668667,0.9847808,65.70647603,0.879372362,0.5298,259,4.843214163,0.985301377,68.03358593,0.871578913,8.59,0.96,1.7861408,3.87348,NA,3.57,67.6,25.52,20.79,45.09,NA,NA,11.0572,4.4181,15.4753,13.66,73.656,973.524,43.1,42.832,1.396,140.712,0.284,0.276,13.616,6.404,0.276,33.316,72.43,8.361975561,55.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,"
"881",314,"3","10-20 cm",2021,"Fall","Corn-Cotton-Soybean","Clover",0.184154176,NA,46.9714,6.775,3.467579,24.420648,5.321965,18.986078,10.6829,179.694483,3.961157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98,0.5,0.855358,2.432664,NA,3,71.76,21.24,21.49,61.12,NA,NA,2.4548,2.9962,5.451,9.192,51.492,700.636,28.436,35.112,0.228,145.076,0.2,0.316,13.332,5.372,0.188,30.98,42.66,0,39.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"882",314,"3","20-30 cm",2021,"Fall","Corn-Cotton-Soybean","Clover",0.209655172,NA,NA,6.735,3.37066,18.17297,4.937441,7.258841,6.907311,106.78644,4.162015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1608,2.6068,3.7676,11.988,48.368,938.116,59.02,15.092,0,130.1,0.172,0.348,16.94,7.248,0.216,59.128,31.76,0,24.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"883",315,"3","0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat",0.206349206,NA,71.8209,6.575,5.155508,67.889234,22.731333,36.212345,19.052226,207.794627,10.208398,NA,NA,995,6.514790651,0.997603092,417.2042401,0.9437974,271,4.478130845,0.971224566,34.75186538,0.799363774,0.0016,235,4.377126159,0.97068888,34.11674477,0.80173232,0.0854,232,4.360638254,0.96837304,31.61859376,0.800596386,0.5246,267,4.454517036,0.97039776,33.78122737,0.797264863,9.07,1.02,2.6636296,5.268952,NA,3.68,69.88,22,29.37,58.09,NA,NA,12.1419,7.3015,19.4434,9.152,78.952,870.452,43.452,48.36,0.9,142.108,0.264,0.288,15.712,6.768,0.244,27.364,75.34,18.04711777,88.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,"
"884",315,"3","10-20 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat",0.187387387,NA,22.3744,6.775,3.14222,17.95066,5.727122,15.999828,11.000837,137.672086,3.447376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,0.5,1.024966,3.069588,NA,1.34,83.64,12.88,26.35,78.91,NA,NA,2.2291,2.7589,4.988,8.316,46.336,737.168,39.176,27.68,0,144.732,0.168,0.288,12.124,5.464,0.16,32.5,39.45,4.019858319,47.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"885",315,"3","20-30 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat",0.225631769,NA,NA,6.64,2.72819,14.78712,3.469875,5.484395,6.043966,105.626088,2.961998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7446,3.3234,4.068,11.716,46.08,1064.936,78.168,11.392,0,138.252,0.164,0.308,17.044,8.54,0.128,62.256,28.07,3.54119533,56.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"886",316,"3","0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","SHM",0.166926677,NA,123.2037,6.595,4.085555,45.062953,13.050931,28.092553,19.30476,151.239259,5.28499,NA,NA,985,6.505898744,0.997608104,418.0784245,0.943890468,286,4.564933072,0.979267965,48.23453093,0.807096832,4e-04,261,4.495747976,0.97798176,45.41689072,0.807930899,0.1422,253,4.480811366,0.97820536,45.88284092,0.809776969,0.6194,289,4.54500799,0.97854056,46.59953848,0.802094202,8.82,1,1.92555,5.647236,NA,4.5,66.36,25.56,21.83,64.03,NA,NA,7.5763,3.1596,10.7359,8.28,58.432,906.252,47.172,37.324,0.764,120.264,0.264,0.244,12.584,5.46,0.22,29.332,76.1,18.67992647,80.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
