"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"829",829,217,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat",0.166666667,NA,93.182,6.72,5.622237,48.467581,20.707311,46.565694,19.587023,138.223547,9.766087,NA,NA,588,6.059451771,0.996893472,321.9027885,0.950244823,495,5.305250927,0.98971242,97.20458812,0.855057061,344,5.03042300151493,0.9872496,78.4289120341322,0.861279170442579,344,0.159701202,56,3.000285115,0.904087957,10.42621938,0.745347325,0.16256144,57,3.033738068,0.922000661,12.82062145,0.750358545,10.93,1.16,4.4703048,5.513024,NA,2.96,61.12,34.32,40.9,50.44,NA,NA,7.0685,2.9914,10.0599,11.204,57.384,1117.92,60.34,24.164,1.024,116.316,0.304,0.304,15.62,8.484,0.232,33.496,88.87,9.195369825,60.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","217_Fall_2021"
"832",832,218,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat-Clover",0.173745174,NA,148.5345,6.815,4.648356,43.269777,15.960477,35.768722,16.886018,134.64097,8.063964,NA,NA,586,5.997270177,0.996621634,296.0010723,0.940996274,111,4.001021974,0.971466775,35.04686256,0.849558619,79,3.73116614424851,0.96457728,28.2304690323047,0.853921655602749,79,0.151015484,11,1.615239027,0.712519225,3.478493478,0.673606994,0.107647966,11,1.93436524,0.82020955,5.562030699,0.806692962,10.19,1.11,4.15701,6.81318,NA,2.51,68.2,28.28,40.79,66.86,NA,NA,6.1922,2.9405,9.1327,11.44,57.704,1192.84,62.848,21.964,0.904,112.296,0.3,0.336,15.048,9.444,0.268,34.824,76.2,8.223599476,68.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","218_Fall_2021"
"835",835,219,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","SHM",0.160965795,NA,135.7607,6.855,4.820902,52.820153,21.122582,39.731892,19.683319,160.605583,9.768066,NA,NA,25,2.975978996,0.93885,16.35322976,0.924539857,278,4.777615313,0.984346247,63.88244461,0.848958239,201,4.5422205060785,0.98183776,55.0592878411474,0.856488658454466,201,0.102103869,32,2.707679886,0.890423473,9.12604214,0.781271269,0.208474327,32,2.710532179,0.894272542,9.458280928,0.782094266,9.6,1.04,4.558224,6.068616,NA,2.85,69.04,28.64,47.48,63.21,NA,NA,5.6925,3.9045,9.597,9.94,61.856,1142.152,73.428,23.88,1.1,113.288,0.26,0.396,18.208,6.868,0.256,37,96.11,8.385087392,79.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","219_Fall_2021"
"838",838,220,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Clover",0.153605016,NA,80.0164,6.52,4.734854,51.015856,20.509961,38.483844,19.966078,163.131048,8.884834,NA,NA,846,6.27773391,0.997025456,336.1859747,0.931342761,361,3.200328865,0.834316169,6.035591981,0.54345308,212,2.91299418957253,0.81359936,5.36478844707829,0.543815415304012,212,0.048043155,36,2.561462442,0.877642351,8.172762489,0.714789704,0.654033096,55,1.433887904,0.618048034,2.618130261,0.357815993,9.25,1.04,4.076032,7.119504,NA,2.43,70.56,27.56,44.07,76.97,NA,NA,5.3937,2.9396,8.3333,6.36,55.036,965.348,66.488,25.116,0.848,106.816,0.184,0.268,15.244,7.092,0.388,26.568,81.99,6.438879574,65.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: low fun_evenness, high soilsap_relabund,","Fall 2021","220_Fall_2021"
"841",841,301,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","Clover",0.206593407,NA,78.3988,6.54,1.862147,27.482902,5.371373,15.241318,8.608037,53.908133,3.190883,NA,NA,825,6.311428723,0.996997174,333.0195851,0.939846374,198,3.925255863,0.938421816,16.2395176,0.742257499,144,3.71830055385953,0.93164688,14.6299100904245,0.748177110431243,144,0.073007368,20,2.227052627,0.788919151,4.737521222,0.74340843,0.093854655,27,2.611546174,0.87567571,8.043480487,0.792377257,9.94,1.06,3.988936,5.900732,NA,2.66,87.16,11.76,40.13,59.36,NA,NA,10.826,5.5068,16.3328,17.72,79.848,1036.084,39.92,49.216,1.5,159.392,0.288,0.404,11.532,7.34,0.248,33.884,73.51,14.75900893,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","301_Fall_2021"
"844",844,302,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","No cover",0.216630197,NA,297.9024,6.605,2.290562,25.098531,6.509579,13.542406,11.080181,80.809667,3.134365,NA,NA,760,6.260289852,0.997168364,353.1526756,0.943764409,191,4.551696357,0.981398734,53.75978183,0.866614509,156,4.38862551789114,0.97891192,47.4201539447877,0.869059535874064,156,0.121115198,24,2.56020424,0.876959712,8.127419182,0.805588696,0.135881444,26,2.777064253,0.912312169,11.40409097,0.852357878,8.64,0.95,3.630744,6.540436,NA,4.68,85.72,11.64,42.02,75.7,NA,NA,10.2182,4.4577,14.6759,11.788,80.568,885.268,37.076,47.512,1.136,150.42,0.26,0.38,13.06,7.64,0.18,27.872,70.54,5.842808275,69.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high no-n, high inorg. n,","Fall 2021","302_Fall_2021"
"847",847,303,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","SHM",0.232905983,NA,96.0876,6.495,2.547537,27.28107,10.071519,20.3149,11.401726,87.976945,4.210296,NA,NA,786,6.296797248,0.997392224,383.468588,0.944478485,368,4.714076327,0.977665887,44.77455657,0.797902869,267,4.49570627694988,0.97398728,38.4427310946337,0.804636870813102,267,0.130938215,31,2.525581718,0.874189784,7.948480137,0.735466258,0.132494279,45,3.159053396,0.937077744,15.8926279,0.829874832,10.4,1.12,4.864332,7.045856,NA,6.86,83.68,13.2,46.77,67.75,NA,NA,10.244,5.0895,15.3335,15.652,83.464,953.42,40.552,60.248,1.6,173.672,0.348,0.436,20.292,8.124,0.384,34.148,83.57,15.23267556,81.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","303_Fall_2021"
"850",850,304,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.21703854,NA,131.9211,6.55,1.252046,25.527531,6.234908,11.941342,7.959745,45.41079,2.657468,NA,NA,754,6.232742695,0.997112815,346.3581469,0.940735635,283,4.545217948,0.966298385,29.67216823,0.80511216,203,4.2464808856761,0.95822488,23.9376930574945,0.799231368485724,203,0.147887069,24,2.377315712,0.856154005,6.951879314,0.748041361,0.128041066,28,2.936189618,0.931805349,14.66390666,0.881155286,8.44,0.94,3.585024,6.094816,NA,2.3,83.72,14.64,42.48,72.21,NA,NA,8.5871,3.9273,12.5144,13.964,64.188,919.38,36.576,50.316,2.128,166.588,0.288,0.388,18.08,7.66,0.324,33.64,66.54,6.072338364,62.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","304_Fall_2021"
"853",853,305,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","Wheat",0.208267091,NA,100.9678,6.675,2.533361,50.391681,15.315039,35.725592,23.330667,111.381579,6.216217,NA,NA,818,6.339291172,0.997514303,402.3016122,0.945194765,288,4.749027753,0.982035295,55.66470622,0.838612201,228,4.57636038928059,0.97993472,49.8373309517735,0.842893545932142,228,0.139501031,30,2.644149043,0.895737366,9.5911638,0.777417111,0.142978448,39,3.182763238,0.944627241,18.0594215,0.868762026,7.79,0.89,2.772172,5.941676,NA,1.78,84.76,14.8,35.59,76.27,NA,NA,8.3156,3.1146,11.4302,11.704,76.724,815.956,37.292,47.488,1.344,168.008,0.264,0.408,19.408,6.784,0.336,31.072,64.83,16.13690504,62.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","305_Fall_2021"
"856",856,306,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Clover",0.211409396,NA,164.5558,6.58,4.37908,76.803043,23.452887,45.262238,26.524712,168.720175,14.529881,NA,NA,1079,6.559611036,0.997704128,435.564386,0.939262359,342,4.699130523,0.979081582,47.80476242,0.805361259,266,4.54693451354983,0.9771388,43.7422357531539,0.814352560133052,266,0.261988717,47,2.764625129,0.889681749,9.064683254,0.71805692,0.142595205,37,2.466050252,0.810404663,5.274391333,0.682942762,10.29,1.09,5.185024,6.463184,NA,4.94,83.72,13.72,50.39,62.81,NA,NA,11.5847,4.232,15.8167,12.252,75.884,970.952,44.404,47.884,2.112,150.136,0.328,0.384,19.916,8.1,0.332,35.6,76.8,11.05092976,59.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high xyl, high no-n, high inorg. n,","Fall 2021","306_Fall_2021"
"859",859,307,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat",0.20657277,NA,126.7826,6.66,4.756576,63.966709,20.774898,47.933406,25.733642,183.665854,9.910599,NA,NA,1368,6.79155672,0.998122696,532.6787436,0.94051487,566,5.013764553,0.984470186,64.3922732,0.790990004,350,4.82444157562575,0.98346544,60.4793837876545,0.823574023191659,350,0.115149019,56,2.940171421,0.904646905,10.48733661,0.730413551,0.186493025,61,2.805554441,0.893692763,9.406697351,0.682471546,8.47,0.94,4.4603516,5.711472,NA,3.32,84.24,15.88,52.66,67.43,NA,NA,9.6477,6.9459,16.5936,12.26,70.032,860.584,41.12,42.036,1.156,146.484,0.28,0.388,16.964,6.312,0.304,32.56,72.49,9.240075379,61.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","307_Fall_2021"
"862",862,308,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","SHM",0.217755444,NA,144.6918,6.645,2.85139,54.395704,21.552989,38.448031,22.588794,178.932094,5.948214,NA,NA,865,6.37922375,0.997466821,394.7608973,0.943291277,608,4.912355305,0.981464055,53.94923295,0.766337174,363,4.71963118384342,0.980338,50.8595259892179,0.800697087821629,363,0.124702919,59,3.011519887,0.910986854,11.23429568,0.738563392,0.161368299,71,3.178568221,0.927169346,13.73048218,0.745673687,9.3,1.04,4.3732036,6.481712,NA,3.36,83.96,15.2,47.02,69.7,NA,NA,10.0596,6.3984,16.458,17.1,91.824,962.804,49.148,46.888,1.544,153.116,0.332,0.348,18.408,7.3,0.324,35.568,77.64,6.714698221,58.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","308_Fall_2021"
"865",865,309,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat-Clover",0.220400729,NA,97.3673,6.62,4.690489,86.052765,22.527726,44.456543,28.479967,191.321578,11.134092,NA,NA,1778,7.060508964,0.998585357,706.8923555,0.943509068,416,4.655712286,0.977800066,45.0451797,0.772003858,290,4.49506247307604,0.97587128,41.4443866065005,0.792796627325481,290,0.132177936,51,2.718998265,0.865842439,7.453922056,0.691535821,0.09124736,39,2.71955161,0.88813548,8.939384872,0.742324512,10.03,1.08,5.1354064,6.41604,NA,4.04,84.2,14.56,51.2,63.97,NA,NA,9.7125,2.7816,12.4941,15.8,76.952,1033.56,50.36,44.116,1.516,154.864,0.328,0.324,17.472,7.816,0.308,38.632,80.17,6.189488137,55.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n,","Fall 2021","309_Fall_2021"
"868",868,310,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","No cover",0.211180124,NA,88.2482,6.62,2.741514,69.797119,19.895238,44.353561,17.654432,182.063744,6.849814,NA,NA,1710,6.97490644,0.998383118,618.4742352,0.936952373,360,4.923453385,0.986292794,72.95432743,0.836453681,270,4.74053585652361,0.98447696,64.4203712674837,0.846762871973971,270,0.134355472,41,2.915398725,0.902731689,10.28084056,0.785065881,0.171486703,37,2.928595967,0.924827277,13.30269751,0.811039198,9.77,1.1,4.4123292,6.65588,NA,2.85,86.44,13.4,45.16,68.13,NA,NA,12.5955,7.0476,19.6431,13.956,66.144,982.176,48.008,46.752,2.56,153.528,0.324,0.36,16.648,8.592,0.344,34.788,76.97,22.16957582,55.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","310_Fall_2021"
"871",871,311,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","SHM",0.218074656,NA,229.3021,6.19,2.665827,47.138443,14.186237,39.899911,16.291206,146.315609,5.390217,NA,NA,2215,7.21188667,0.998689942,763.32496,0.936242954,363,4.518855469,0.973036398,37.08703359,0.766634992,262,4.39602789084013,0.97253728,36.4129991493924,0.789467657374803,262,0.102737029,37,2.679666893,0.88216993,8.486797982,0.742101304,0.181746579,44,2.723753433,0.886441975,8.8060707,0.719771919,9.24,1.03,3.0762284,6.649856,NA,2.21,87.04,12.4,33.29,71.97,NA,NA,13.6172,6.5791,20.1963,11.724,69.836,921.232,41.416,42.824,1.192,144.248,0.304,0.332,12.536,8.168,0.3,29.38,66.25,11.96999213,60.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high no-n, high nh-n, high inorg. n,","Fall 2021","311_Fall_2021"
"874",874,312,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.2208,NA,187.2466,6.42,3.144022,65.814434,20.56671,62.391498,43.596449,178.42443,7.163668,NA,NA,2069,7.161884928,0.998654387,743.155985,0.938055421,384,4.664571699,0.976840154,43.17818022,0.783876978,269,4.49447905951454,0.97473416,39.5791313488885,0.803344221812993,269,0.191092437,36,2.241613301,0.808348763,5.217811357,0.625534102,0.115518207,36,2.970169044,0.928047689,13.89809434,0.828841453,11.07,1.16,4.319208,5.7096,NA,12.05,72,14.92,39.02,51.58,NA,NA,14.1262,3.6564,17.7826,17.148,69.044,921.184,42.392,48.888,1.876,144.884,0.336,0.34,13.776,9.88,0.308,25.568,79.57,19.31198396,66.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag, high lap, high no-n, high inorg. n,","Fall 2021","312_Fall_2021"
"877",877,313,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","No cover",0.228007181,NA,36.0299,6.515,4.934566,81.548028,22.786405,49.264644,26.273267,210.155036,8.986227,NA,NA,1691,6.967027106,0.998374576,615.2240403,0.937300751,322,4.776135903,0.980099162,50.24914098,0.827100748,234,4.5643125818579,0.97749552,44.4355968233881,0.836671661546841,234,0.092458394,36,2.873908,0.90723214,10.77959546,0.801979297,0.12144535,33,2.954535548,0.923225796,13.02520823,0.844996184,9.79,1.05,1.935084,5.202048,NA,2.92,72.96,20.96,19.77,53.14,NA,NA,10.2395,4.0568,14.2963,13.608,65.176,945.528,41.748,42.82,1.256,137.8,0.288,0.284,12.884,5.42,0.28,31.504,69.33,9.683142219,59.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,","Fall 2021","313_Fall_2021"
"880",880,314,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Clover",0.209745763,NA,61.0834,6.56,3.265049,54.723993,11.957819,25.540558,22.604075,154.757802,5.66196,NA,NA,1171,6.644424588,0.997903833,477.0611317,0.94038893,302,4.948435302,0.986292248,72.95142132,0.866561342,233,4.76219613398027,0.98443528,64.2478631160728,0.873630992433224,233,0.169840198,43,2.993238374,0.919439664,12.41305646,0.795820026,0.140220572,36,3.113902194,0.935434559,15.48816188,0.868950952,8.59,0.96,1.7861408,3.87348,NA,3.57,67.6,25.52,20.79,45.09,NA,NA,11.0572,4.4181,15.4753,13.66,73.656,973.524,43.1,42.832,1.396,140.712,0.284,0.276,13.616,6.404,0.276,33.316,72.43,8.361975561,55.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,","Fall 2021","314_Fall_2021"
"883",883,315,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat",0.206349206,NA,71.8209,6.575,5.155508,67.889234,22.731333,36.212345,19.052226,207.794627,10.208398,NA,NA,1298,6.738490457,0.99803478,508.8487529,0.940003537,316,4.567606463,0.972444454,36.29033478,0.793573842,235,4.37712615935142,0.97068888,34.1167447712677,0.801732319790869,235,0.083218179,28,2.478106784,0.849094426,6.626660463,0.743683882,0.153231998,35,2.969114629,0.92967975,14.22065485,0.835112225,9.07,1.02,2.6636296,5.268952,NA,3.68,69.88,22,29.37,58.09,NA,NA,12.1419,7.3015,19.4434,9.152,78.952,870.452,43.452,48.36,0.9,142.108,0.264,0.288,15.712,6.768,0.244,27.364,75.34,18.04711777,88.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","315_Fall_2021"
"886",886,316,3,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","SHM",0.166926677,NA,123.2037,6.595,4.085555,45.062953,13.050931,28.092553,19.30476,151.239259,5.28499,NA,NA,1256,6.696328539,0.99804859,512.4500993,0.938427963,344,4.618160126,0.979418271,48.58678326,0.790693968,261,4.4957479760367,0.97798176,45.4168907233277,0.807930899151789,261,0.141541844,37,2.323058014,0.840259921,6.260169678,0.643342793,0.191802941,46,2.971786421,0.919716012,12.45578381,0.776198686,8.82,1,1.92555,5.647236,NA,4.5,66.36,25.56,21.83,64.03,NA,NA,7.5763,3.1596,10.7359,8.28,58.432,906.252,47.172,37.324,0.764,120.264,0.264,0.244,12.584,5.46,0.22,29.332,76.1,18.67992647,80.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","316_Fall_2021"
"889",889,317,3,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","Clover",0.168521463,NA,106.3753,6.65,4.146719,55.397373,12.593305,34.675584,16.116069,127.251649,6.951908,NA,NA,880,6.398099645,0.997534028,405.5195609,0.943683383,457,4.861562518,0.982453373,56.99101051,0.793765524,310,4.67490051808304,0.98069312,51.7950077899693,0.814929242700788,310,0.128109453,39,2.301357425,0.81992583,5.553267306,0.628174887,0.263200128,42,2.582310226,0.876672275,8.108476804,0.69088777,8.6,0.98,2.567884,5.058512,NA,3.74,65.44,26.12,29.86,58.82,NA,NA,8.0535,3.0806,11.1341,7.544,61.276,968.888,51.78,34.992,1.324,116.888,0.288,0.244,12.156,5.988,0.212,34.328,64.09,23.6044762,46.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,","Fall 2021","317_Fall_2021"
"892",892,318,3,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","Wheat",0.162748644,NA,79.2696,6.57,3.884516,55.216954,12.82655,31.519592,18.740117,141.246852,7.079931,NA,NA,1315,6.747669817,0.998151562,540.9971885,0.93957856,421,4.476198365,0.971670188,35.29850434,0.740769543,254,4.28251045983235,0.9688104,32.0619693744069,0.773388466963216,254,0.359127625,62,2.911726965,0.903274815,10.33856898,0.705508155,0.041587814,43,3.033317452,0.923543455,13.07932493,0.806475954,9.08,0.98,3.2573052,4.92594,NA,5.49,66.12,25,35.87,54.25,NA,NA,10.4425,3.7411,14.1836,6.704,52.148,944.064,52.14,35.776,1.436,111.544,0.276,0.248,12.54,5.604,0.26,32.76,73.14,10.92575058,56.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high pathogen_relabund, high no-n, high inorg. n,","Fall 2021","318_Fall_2021"
"895",895,319,3,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.146341463,NA,96.205,6.61,5.186031,51.494371,16.380444,29.96134,27.873153,212.464838,11.325425,NA,NA,1169,6.680108545,0.998168829,546.0987745,0.945668087,564,5.052157732,0.984078408,62.80778796,0.797492418,381,4.85072051186624,0.9820732,55.7824039984829,0.816234943445794,381,0.141633508,55,2.893077428,0.904158006,10.43383973,0.721945816,0.1287246,57,3.232467339,0.930128007,14.31188593,0.799511835,7.84,0.87,2.239198,4.539,NA,3.69,60.52,32.12,28.56,57.9,NA,NA,6.9015,3.5661,10.4676,4.844,47.768,817.288,46.516,36.52,0.512,106.14,0.236,0.22,11.936,5.504,0.224,26.94,73.02,14.42151329,65.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","319_Fall_2021"
"898",898,320,3,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","No cover",0.163865546,NA,63.7931,6.475,4.164815,41.352827,13.059164,26.123204,16.766706,128.894573,6.984604,NA,NA,770,6.244473338,0.996689838,302.1000333,0.939528504,261,4.304059228,0.957135794,23.3294885,0.773482513,180,3.98441485601331,0.94610608,18.5549687237447,0.767272860226111,180,0.104959759,24,2.435292875,0.872424652,7.838504963,0.766284338,0.271711416,36,2.119295731,0.722652754,3.60558836,0.591400734,8.7,0.99,3.2976872,4.68918,NA,2.92,65.4,28.72,37.9,53.9,NA,NA,8.8984,4.2264,13.1248,7.2,60.34,986.028,62.344,32.888,3.444,113.528,0.304,0.34,12.988,8.104,0.264,32.368,89.85,14.15079766,56.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high inorg. n,","Fall 2021","320_Fall_2021"
"901",901,401,4,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","SHM",0.212809917,NA,58.1254,6.52,3.01291,35.330708,11.327857,38.385884,16.905919,90.200229,4.946207,NA,NA,1260,6.759566036,0.998206091,557.4417944,0.946868184,543,4.806934878,0.979527294,48.84552189,0.763355793,338,4.65971843577461,0.97852328,46.5620448560116,0.800220111503705,338,0.126753221,47,2.320023175,0.77356647,4.416307072,0.60258032,0.268748604,69,2.876595733,0.887502048,8.889050722,0.679386721,9.61,1.05,1.403752,5.08462,NA,1.96,73.16,21.48,14.61,52.91,NA,NA,11.1669,4.6381,15.805,16.072,87.252,1152.052,46.212,61.34,1.364,189.672,0.38,0.496,19.56,6.984,0.324,44.412,64.84,11.24004571,66.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n, high Mn,","Fall 2021","401_Fall_2021"
"904",904,402,4,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.210131332,NA,60.7441,6.59,3.704139,60.871913,21.093121,44.151771,19.922333,127.539478,7.387958,NA,NA,1785,7.070582721,0.998522495,676.8168658,0.944359382,611,4.913777363,0.97904195,47.71436246,0.765970864,370,4.67684790356321,0.97546528,40.7585658201929,0.790876050811851,370,0.189756025,59,2.554799665,0.841654568,6.315306915,0.626554557,0.128538915,67,3.360434141,0.945331419,18.29204224,0.799210417,10.7,1.12,3.06299,5.233076,NA,3.57,75.08,18.32,28.63,48.91,NA,NA,9.9957,4.1359,14.1316,16.76,82.712,1175,44.864,60.524,1.464,170.072,0.38,0.444,14.072,7.008,0.34,36.96,76.47,19.53324764,68.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,","Fall 2021","402_Fall_2021"
